"id","record_id","person_id","person_role","kommentar","pseudonym","posisjon"
692,392,143,"[""forfatter""]",,,1
693,392,9,"[""kritiker""]",,,1
694,393,143,"[""forfatter""]",,,1
695,393,9,"[""kritiker""]",,,1
696,394,143,"[""forfatter""]",,,1
697,394,38,"[""kritiker""]",,,1
698,395,143,"[""forfatter""]",,,1
699,395,145,"[""kritiker""]",,"P.H.",1
700,396,143,"[""forfatter""]",,,1
701,396,9,"[""kritiker""]",,,1
702,397,143,"[""forfatter""]",,,1
703,397,9,"[""kritiker""]",,,1
704,398,143,"[""forfatter""]",,,1
705,398,9,"[""kritiker""]",,,1
706,399,143,"[""forfatter""]",,,1
707,399,9,"[""kritiker""]",,,1
708,400,143,"[""forfatter""]",,,1
709,400,9,"[""kritiker""]",,,1
710,401,143,"[""forfatter""]",,,1
711,401,9,"[""kritiker""]",,,1
712,402,143,"[""forfatter""]",,,1
713,402,130,"[""kritiker""]",,,1
714,403,143,"[""forfatter""]",,,1
715,403,9,"[""kritiker""]",,,1
716,404,143,"[""forfatter""]",,,1
717,404,143,"[""kritiker""]",,,1
718,405,143,"[""forfatter""]",,,1
719,405,9,"[""kritiker""]",,"Red.",1
720,406,146,"[""forfatter""]",,,1
721,406,143,"[""kritiker""]",,,1
722,407,147,"[""kritiker""]",,,1
723,408,148,"[""forfatter""]",,,1
724,409,148,"[""forfatter""]",,,1
725,409,13,"[""kritiker""]",,,1
726,410,148,"[""forfatter""]",,,1
727,410,149,"[""kritiker""]",,,1
728,411,148,"[""forfatter""]",,,1
729,411,150,"[""kritiker""]",,,1
730,412,151,"[""forfatter""]",,,1
731,412,9,"[""kritiker""]",,,1
732,413,151,"[""forfatter""]",,,1
733,413,143,"[""kritiker""]",,,1
734,414,151,"[""forfatter""]",,,1
735,414,9,"[""kritiker""]",,,1
736,415,151,"[""forfatter""]",,,1
737,415,9,"[""kritiker""]",,,1
738,416,151,"[""forfatter""]",,,1
739,416,9,"[""kritiker""]",,,1
740,417,152,"[""forfatter""]",,,1
741,417,9,"[""kritiker""]",,,1
742,418,153,"[""forfatter""]",,,1
743,418,37,"[""kritiker""]",,,1
744,419,153,"[""forfatter""]",,,1
745,419,9,"[""kritiker""]",,,1
746,420,38,"[""forfatter""]",,,1
747,420,154,"[""kritiker""]",,,1
748,421,154,"[""kritiker""]",,"G.;F.",1
749,422,155,"[""forfatter""]",,,1
750,422,156,"[""kritiker""]",,,1
751,423,155,"[""forfatter""]",,,1
752,424,157,"[""kritiker""]",,,1
753,425,158,"[""kritiker""]",,,1
754,426,159,"[""forfatter""]",,,1
755,426,9,"[""kritiker""]",,,1
756,427,159,"[""forfatter""]",,,1
757,427,9,"[""kritiker""]",,,1
758,428,160,"[""kritiker""]",,,1
759,429,161,"[""kritiker""]",,,1
760,430,160,"[""forfatter""]",,,1
761,431,162,"[""kritiker""]",,"Hå-H",1
762,432,162,"[""kritiker""]",,"Hå-H",1
763,433,162,"[""kritiker""]",,"Hå-H",1
764,434,163,"[""kritiker""]",,,1
765,435,163,"[""kritiker""]",,,1
766,436,163,"[""kritiker""]",,,1
767,437,163,"[""kritiker""]",,,1
768,438,163,"[""kritiker""]",,,1
769,439,163,"[""kritiker""]",,,1
770,440,163,"[""kritiker""]",,,1
771,441,163,"[""kritiker""]",,,1
772,442,163,"[""kritiker""]",,,1
773,443,163,"[""kritiker""]",,,1
774,444,163,"[""kritiker""]",,,1
775,445,163,"[""kritiker""]",,,1
776,446,163,"[""kritiker""]",,,1
777,447,164,"[""kritiker""]",,,1
778,448,165,"[""forfatter""]",,,1
779,448,9,"[""kritiker""]",,,1
780,449,165,"[""forfatter""]",,,1
781,450,166,"[""forfatter""]",,,1
782,451,133,"[""forfatter""]",,,1
783,451,167,"[""kritiker""]",,,1
784,452,133,"[""forfatter""]",,,1
785,452,168,"[""kritiker""]",,,1
786,453,169,"[""forfatter""]",,,1
787,453,50,"[""kritiker""]",,,1
788,454,169,"[""forfatter""]",,,1
789,454,9,"[""kritiker""]",,,1
790,455,169,"[""forfatter""]",,,1
791,456,169,"[""forfatter""]",,,1
792,457,170,"[""forfatter""]",,,1
793,457,25,"[""kritiker""]",,,1
794,458,170,"[""forfatter""]",,,1
795,459,99,"[""kritiker""]",,,1
796,460,99,"[""kritiker""]",,,1
797,461,99,"[""forfatter""]",,,1
798,461,99,"[""kritiker""]",,,1
799,462,99,"[""forfatter""]",,,1
800,462,82,"[""kritiker""]",,,1
801,540,171,"[""kritiker""]",,,1
802,463,99,"[""forfatter""]",,,1
803,463,172,"[""kritiker""]",,,1
804,464,38,"[""forfatter""]",,,1
805,464,99,"[""kritiker""]",,,1
806,465,28,"[""forfatter""]",,,1
807,465,99,"[""kritiker""]",,,1
808,466,99,"[""kritiker""]",,,1
809,467,99,"[""kritiker""]",,,1
810,468,99,"[""kritiker""]",,,1
811,469,99,"[""kritiker""]",,,1
812,470,78,"[""forfatter""]",,,1
813,470,99,"[""kritiker""]",,,1
814,471,173,"[""forfatter""]",,,1
815,471,99,"[""kritiker""]",,,1
816,472,174,"[""forfatter""]",,,1
817,472,99,"[""kritiker""]",,,1
818,473,175,"[""forfatter""]",,,1
819,473,99,"[""kritiker""]",,,1
820,474,36,"[""forfatter""]",,,1
821,474,99,"[""kritiker""]",,,1
822,475,88,"[""forfatter""]",,,1
823,475,99,"[""kritiker""]",,,1
824,476,176,"[""forfatter""]",,,1
825,476,99,"[""kritiker""]",,,1
826,477,177,"[""forfatter""]",,,1
827,477,99,"[""kritiker""]",,,1
828,478,99,"[""kritiker""]",,,1
829,479,99,"[""kritiker""]",,,1
830,480,114,"[""forfatter""]",,,1
831,480,178,"[""kritiker""]",,,1
832,481,179,"[""kritiker""]",,,1
833,482,38,"[""forfatter""]","pseudonym (?)",,1
834,482,179,"[""kritiker""]",,,1
835,483,180,"[""forfatter""]","pseudonym (?)",,1
836,484,180,"[""forfatter""]",,,1
837,485,181,"[""forfatter""]",,,1
838,485,9,"[""kritiker""]",,,1
839,486,181,"[""forfatter""]",,,1
840,486,9,"[""kritiker""]",,,1
841,487,181,"[""forfatter""]",,,1
842,488,76,"[""forfatter""]",,,1
843,488,21,"[""kritiker""]",,,1
844,489,181,"[""forfatter""]",,,1
845,490,37,"[""forfatter""]",,,1
846,490,58,"[""kritiker""]",,,1
847,491,58,"[""forfatter""]",,,1
848,491,13,"[""kritiker""]",,,1
849,492,58,"[""forfatter""]",,,1
850,492,15,"[""kritiker""]",,,1
851,493,69,"[""kritiker""]",,,1
852,494,69,"[""kritiker""]",,,1
853,495,69,"[""kritiker""]",,"-ca-",1
854,496,69,"[""kritiker""]",," -ca-",1
855,497,69,"[""kritiker""]",,,1
856,498,69,"[""kritiker""]",,,1
857,499,182,"[""forfatter""]",,,1
858,500,182,"[""forfatter""]",,,1
859,501,183,"[""forfatter""]",,,1
860,501,184,"[""kritiker""]",,"W.",1
861,502,183,"[""forfatter""]",,,1
862,502,185,"[""kritiker""]","Utgiver",,1
863,503,183,"[""forfatter""]",,,1
864,503,23,"[""kritiker""]",,,1
865,504,183,"[""forfatter""]",,,1
866,504,22,"[""kritiker""]",,,1
867,505,183,"[""forfatter""]",,,1
868,505,22,"[""kritiker""]",,,1
869,506,183,"[""forfatter""]",,,1
870,506,186,"[""kritiker""]",,,1
871,507,183,"[""forfatter""]",,,1
872,507,186,"[""kritiker""]",,,1
873,508,183,"[""forfatter""]",,,1
874,508,9,"[""kritiker""]",,,1
875,509,183,"[""forfatter""]",,,1
876,509,9,"[""kritiker""]",,,1
877,510,183,"[""forfatter""]",,,1
878,510,187,"[""kritiker""]",,,1
879,511,183,"[""forfatter""]",,,1
880,511,9,"[""kritiker""]",,,1
881,512,183,"[""forfatter""]",,,1
882,512,188,"[""kritiker""]",,,1
883,513,183,"[""forfatter""]",,,1
884,513,20,"[""kritiker""]",,,1
885,514,183,"[""forfatter""]",,,1
886,514,58,"[""kritiker""]",,,1
887,515,183,"[""forfatter""]",,,1
888,515,189,"[""kritiker""]",,,1
889,516,183,"[""forfatter""]",,,1
890,516,25,"[""kritiker""]",,,1
891,517,183,"[""forfatter""]",,,1
892,517,150,"[""kritiker""]",,,1
893,518,183,"[""forfatter""]",,,1
894,518,150,"[""kritiker""]",,,1
895,519,183,"[""forfatter""]",,,1
896,520,183,"[""forfatter""]",,,1
897,521,183,"[""forfatter""]",,,1
898,521,9,"[""kritiker""]",,,1
899,522,183,"[""forfatter""]",,,1
900,523,183,"[""forfatter""]",,,1
901,524,183,"[""forfatter""]",,,1
902,524,9,"[""kritiker""]",,,1
903,525,183,"[""forfatter""]",,,1
904,526,183,"[""forfatter""]",,,1
905,527,183,"[""forfatter""]",,,1
906,527,13,"[""kritiker""]",,,1
907,528,183,"[""forfatter""]",,,1
908,528,190,"[""kritiker""]",,,1
909,529,183,"[""forfatter""]",,,1
910,529,62,"[""kritiker""]",,,1
911,530,183,"[""forfatter""]",,,1
912,530,35,"[""kritiker""]",,,1
913,531,191,"[""forfatter""]",,,1
914,531,183,"[""kritiker""]",,,1
915,532,34,"[""forfatter""]",,,1
916,532,183,"[""kritiker""]",,,1
917,533,192,"[""kritiker""]",,,1
918,534,193,"[""forfatter""]","Medforfatter: Brandes",,1
919,534,192,"[""kritiker""]",,,1
920,535,194,"[""forfatter""]",,,1
921,536,194,"[""forfatter""]",,,1
922,537,194,"[""forfatter""]",,,1
923,537,150,"[""kritiker""]",,,1
924,538,195,"[""forfatter""]",,,1
925,538,196,"[""kritiker""]",,,1
926,539,171,"[""kritiker""]",,,1
927,541,38,"[""forfatter""]",,,1
928,541,197,"[""kritiker""]",,,1
929,542,7,"[""forfatter""]",,,1
930,542,197,"[""kritiker""]",,,1
931,543,198,"[""forfatter""]",,,1
932,543,199,"[""kritiker""]",,,1
933,544,198,"[""forfatter""]",,,1
934,544,9,"[""kritiker""]",,,1
935,545,198,"[""forfatter""]",,,1
936,545,9,"[""kritiker""]",,,1
937,546,198,"[""forfatter""]",,,1
938,546,9,"[""kritiker""]",,,1
939,547,198,"[""forfatter""]",,,1
940,547,9,"[""kritiker""]",,,1
941,548,198,"[""forfatter""]",,,1
942,548,200,"[""kritiker""]","Kritikernavn usikkert",,1
943,549,198,"[""forfatter""]",,,1
944,549,9,"[""kritiker""]",,,1
945,550,41,"[""forfatter""]","Medforfatter: Bjørnson",,1
946,550,198,"[""kritiker""]",,,1
947,551,198,"[""forfatter""]",,,1
948,552,198,"[""kritiker""]",,,1
949,553,201,"[""forfatter""]",,,1
950,553,198,"[""kritiker""]",,,1
951,554,202,"[""forfatter""]",,,1
952,554,202,"[""kritiker""]",,,1
953,555,202,"[""forfatter""]",,,1
954,555,9,"[""kritiker""]",,,1
955,556,202,"[""forfatter""]",,,1
956,557,202,"[""forfatter""]",,,1
957,557,9,"[""kritiker""]",,,1
958,558,202,"[""forfatter""]",,,1
959,558,9,"[""kritiker""]",,,1
960,559,202,"[""forfatter""]",,,1
961,559,9,"[""kritiker""]",,,1
962,560,202,"[""forfatter""]",,,1
963,560,9,"[""kritiker""]",,,1
964,561,202,"[""forfatter""]",,,1
965,561,9,"[""kritiker""]",,,1
966,562,202,"[""forfatter""]",,,1
967,562,202,"[""kritiker""]",,,1
968,563,202,"[""forfatter""]",,,1
969,563,9,"[""kritiker""]",,,1
970,564,203,"[""forfatter""]","pseudonym: Lulla",,1
971,565,203,"[""forfatter""]",,,1
972,566,204,"[""forfatter""]",,,1
973,566,205,"[""kritiker""]",,,1
974,567,205,"[""forfatter""]",,,1
975,568,206,"[""forfatter""]",,,1
976,569,207,"[""forfatter""]",,,1
977,569,207,"[""kritiker""]",,,1
978,570,207,"[""forfatter""]",,,1
979,570,9,"[""kritiker""]",,,1
980,571,207,"[""forfatter""]",,,1
981,571,208,"[""kritiker""]",,,1
982,572,209,"[""kritiker""]",,,1
983,573,210,"[""forfatter""]",,,1
984,573,9,"[""kritiker""]",,,1
985,574,210,"[""kritiker""]",,,1
986,575,211,"[""forfatter""]",,,1
987,575,211,"[""kritiker""]",,,1
988,576,211,"[""forfatter""]",,,1
989,576,82,"[""kritiker""]",,,1
990,577,211,"[""forfatter""]",,,1
991,577,212,"[""kritiker""]",,,1
992,578,211,"[""forfatter""]",,,1
993,578,32,"[""kritiker""]",,,1
994,579,211,"[""forfatter""]",,,1
995,579,9,"[""kritiker""]",,,1
996,580,211,"[""forfatter""]",,,1
997,580,213,"[""kritiker""]",,,1
998,581,211,"[""forfatter""]",,,1
999,581,91,"[""kritiker""]",,,1
1000,582,211,"[""forfatter""]",,,1
1001,583,211,"[""forfatter""]",,,1
1002,584,214,"[""forfatter""]",,,1
1003,584,211,"[""kritiker""]",,,1
1004,585,211,"[""kritiker""]",,,1
1005,586,37,"[""forfatter""]",,,1
1006,586,215,"[""kritiker""]",,,1
1007,587,215,"[""forfatter""]",,,1
1008,587,211,"[""kritiker""]",,,1
1009,588,39,"[""forfatter""]",,,1
1010,588,211,"[""kritiker""]",,,1
1011,589,94,"[""forfatter""]",,,1
1012,589,211,"[""kritiker""]",,,1
1013,590,25,"[""forfatter""]",,,1
1014,590,211,"[""kritiker""]",,,1
1015,591,216,"[""forfatter""]",,,1
1016,591,211,"[""kritiker""]",,,1
1017,592,211,"[""kritiker""]",,,1
1018,593,211,"[""kritiker""]",,,1
1019,594,211,"[""kritiker""]",,,1
1020,595,211,"[""kritiker""]",,,1
1021,596,211,"[""kritiker""]",,,1
1022,597,211,"[""kritiker""]",,,1
1023,598,217,"[""kritiker""]",,,1
1024,599,217,"[""kritiker""]",,,1
1025,600,218,"[""forfatter""]",,,1
1026,600,9,"[""kritiker""]",,,1
1027,601,218,"[""forfatter""]",,,1
1028,602,218,"[""forfatter""]",,,1
1029,602,219,"[""kritiker""]",,,1
1030,603,218,"[""forfatter""]",,,1
1031,603,9,"[""kritiker""]",,,1
1032,604,218,"[""forfatter""]",,,1
1033,605,218,"[""forfatter""]",,,1
1034,606,218,"[""forfatter""]",,,1
1035,606,9,"[""kritiker""]",,,1
1036,607,218,"[""kritiker""]",,,1
1037,608,218,"[""kritiker""]",,,1
1038,609,220,"[""forfatter""]",,,1
1039,609,187,"[""kritiker""]",,,1
1040,610,221,"[""forfatter""]",,,1
1041,610,220,"[""kritiker""]",,,1
1042,611,220,"[""forfatter""]",,,1
1043,611,9,"[""kritiker""]",,,1
1044,612,222,"[""kritiker""]",,,1
1045,613,223,"[""forfatter""]",,,1
1046,613,222,"[""kritiker""]",,,1
1047,614,40,"[""forfatter""]",,,1
1048,614,222,"[""kritiker""]",,,1
1049,615,38,"[""forfatter""]",,,1
1050,615,222,"[""kritiker""]",,,1
1051,616,224,"[""forfatter""]",,,1
1052,616,38,"[""kritiker""]",,,1
1053,617,224,"[""forfatter""]",,,1
1054,617,78,"[""kritiker""]",,,1
1055,618,224,"[""forfatter""]",,,1
1056,618,61,"[""kritiker""]",,,1
1057,619,225,"[""kritiker""]",,,1
1058,620,225,"[""kritiker""]",,,1
1059,621,226,"[""forfatter""]",,,1
1060,621,22,"[""kritiker""]",,,1
1061,622,226,"[""forfatter""]",,,1
1062,622,20,"[""kritiker""]",,,1
1063,665,227,"[""kritiker""]",,,1
1064,623,226,"[""forfatter""]",,,1
1065,623,9,"[""kritiker""]",,,1
1066,624,226,"[""forfatter""]",,,1
1067,624,228,"[""kritiker""]",,,1
1068,625,226,"[""forfatter""]",,,1
1069,625,9,"[""kritiker""]",,,1
1070,626,229,"[""kritiker""]",,,1
1071,627,25,"[""forfatter""]",,,1
1072,627,230,"[""kritiker""]",,,1
1073,628,231,"[""forfatter""]",,,1
1074,628,232,"[""kritiker""]",,,1
1075,629,233,"[""kritiker""]",,"(red?)",1
1076,630,68,"[""forfatter""]",,,1
1077,630,233,"[""kritiker""]",,,1
1078,631,68,"[""forfatter""]",,,1
1079,631,233,"[""kritiker""]",,,1
1080,632,233,"[""kritiker""]",,,1
1081,633,38,"[""forfatter""]",,,1
1082,633,233,"[""kritiker""]",,,1
1083,634,38,"[""forfatter""]",,,1
1084,634,233,"[""kritiker""]",,,1
1085,635,38,"[""forfatter""]",,,1
1086,635,233,"[""kritiker""]",,,1
1087,636,38,"[""forfatter""]",,,1
1088,636,233,"[""kritiker""]",,,1
1089,637,39,"[""forfatter""]",,,1
1090,637,233,"[""kritiker""]",,,1
1091,638,94,"[""forfatter""]",,,1
1092,638,233,"[""kritiker""]",,,1
1093,639,234,"[""forfatter""]",,,1
1094,639,235,"[""kritiker""]",,,1
1095,640,236,"[""kritiker""]",,,1
1096,641,38,"[""forfatter""]",,,1
1097,641,237,"[""kritiker""]",,,1
1098,642,38,"[""forfatter""]",,,1
1099,642,237,"[""kritiker""]",,,1
1100,643,237,"[""kritiker""]",,,1
1101,644,12,"[""kritiker""]",,,1
1102,645,12,"[""kritiker""]",,,1
1103,646,23,"[""forfatter""]",,,1
1104,646,12,"[""kritiker""]",,,1
1105,647,12,"[""forfatter""]",,,1
1106,647,238,"[""kritiker""]",,,1
1107,648,12,"[""forfatter""]",,,1
1108,648,9,"[""kritiker""]",,,1
1109,649,34,"[""forfatter""]",,,1
1110,649,239,"[""kritiker""]",,,1
1111,650,223,"[""forfatter""]",,,1
1112,650,239,"[""kritiker""]",,,1
1113,651,223,"[""forfatter""]",,,1
1114,651,239,"[""kritiker""]",,,1
1115,652,223,"[""forfatter""]",,,1
1116,652,239,"[""kritiker""]",,,1
1117,653,223,"[""forfatter""]",,,1
1118,653,239,"[""kritiker""]",,,1
1119,654,38,"[""forfatter""]",,,1
1120,654,239,"[""kritiker""]",,,1
1121,655,240,"[""kritiker""]",,"O.H.",1
1122,656,240,"[""kritiker""]",,,1
1123,657,240,"[""kritiker""]",,,1
1124,658,240,"[""forfatter""]",,,1
1125,659,241,"[""kritiker""]",,"R",1
1126,660,241,"[""kritiker""]",,"R.",1
1127,661,241,"[""forfatter""]",,,1
1128,661,23,"[""kritiker""]",,,1
1129,662,241,"[""forfatter""]",,,1
1130,663,227,"[""forfatter""]",,,1
1131,663,242,"[""kritiker""]",,,1
1132,664,227,"[""forfatter""]",,,1
1133,666,227,"[""kritiker""]",,,1
1134,667,227,"[""forfatter""]",,,1
1135,667,13,"[""kritiker""]",,,1
1136,668,227,"[""forfatter""]",,,1
1137,668,9,"[""kritiker""]",,,1
1138,669,243,"[""kritiker""]",,,1
1139,670,244,"[""kritiker""]",,,1
1140,671,38,"[""forfatter""]",,,1
1141,671,245,"[""kritiker""]",,,1
1142,672,246,"[""kritiker""]",,,1
1143,673,246,"[""kritiker""]",,,1
1144,674,246,"[""kritiker""]",,,1
1145,675,78,"[""forfatter""]",,,1
1146,675,246,"[""kritiker""]",,,1
1147,676,247,"[""forfatter""]",,,1
1148,676,9,"[""kritiker""]",,,1
1149,677,248,"[""kritiker""]",,,1
1150,678,249,"[""forfatter""]",,,1
1151,678,25,"[""kritiker""]",,,1
1152,679,249,"[""forfatter""]",,,1
1153,680,249,"[""kritiker""]",,"i.",1
1154,681,250,"[""kritiker""]",,,1
1155,682,251,"[""kritiker""]",,,1
1156,683,251,"[""kritiker""]",,,1
1157,684,252,"[""forfatter""]",,,1
1158,684,253,"[""kritiker""]",,,1
1159,685,253,"[""kritiker""]",,,1
1160,686,253,"[""kritiker""]",,,1
1161,687,254,"[""forfatter""]",,,1
1162,687,9,"[""kritiker""]",,,1
1163,688,254,"[""forfatter""]",,,1
1164,688,9,"[""kritiker""]",,,1
1165,689,253,"[""kritiker""]",,,1
1166,690,191,"[""forfatter""]",,,1
1167,690,186,"[""kritiker""]",,,1
1168,691,255,"[""kritiker""]",,,1
1169,692,256,"[""kritiker""]",,,1
1170,693,256,"[""kritiker""]",,,1
1171,694,257,"[""kritiker""]",,,1
1172,695,256,"[""kritiker""]",,,1
1173,696,256,"[""kritiker""]",,,1
1174,697,256,"[""kritiker""]",,,1
1175,698,256,"[""kritiker""]",,,1
1176,699,258,"[""kritiker""]",,,1
1177,700,256,"[""kritiker""]",,,1
1178,701,256,"[""kritiker""]",,,1
1179,702,259,"[""kritiker""]",,,1
1180,703,258,"[""kritiker""]",,,1
1181,704,256,"[""kritiker""]",,,1
1182,705,256,"[""forfatter""]",,,1
1183,705,9,"[""kritiker""]",,,1
1184,706,256,"[""forfatter""]",,,1
1185,706,9,"[""kritiker""]",,,1
1186,707,256,"[""forfatter""]",,,1
1187,707,9,"[""kritiker""]",,,1
1188,708,256,"[""forfatter""]",,,1
1189,708,9,"[""kritiker""]",,,1
1190,709,38,"[""forfatter""]",,,1
1191,709,260,"[""kritiker""]",,,1
1192,710,260,"[""kritiker""]",,,1
1193,711,260,"[""kritiker""]",,,1
1194,712,261,"[""kritiker""]",,,1
1195,713,261,"[""kritiker""]",,,1
1196,714,261,"[""kritiker""]",,,1
1197,715,261,"[""kritiker""]",,,1
1198,716,261,"[""kritiker""]",,,1
1199,717,262,"[""kritiker""]",,,1
1200,718,263,"[""kritiker""]",,,1
1201,719,264,"[""forfatter""]",,,1
1202,719,265,"[""kritiker""]",,,1
1203,720,266,"[""forfatter""]",,,1
1204,720,9,"[""kritiker""]",,,1
1205,721,266,"[""forfatter""]",,,1
1206,721,9,"[""kritiker""]",,,1
1207,722,266,"[""forfatter""]",,,1
1208,722,267,"[""kritiker""]",,,1
1209,723,266,"[""kritiker""]",,,1
1210,724,68,"[""forfatter""]",,,1
1211,724,268,"[""kritiker""]",,,1
1212,725,268,"[""kritiker""]",,,1
1213,726,269,"[""forfatter""]",,,1
1214,727,78,"[""forfatter""]",,,1
1215,727,270,"[""kritiker""]",,,1
1216,728,7,"[""forfatter""]",,,1
1217,728,270,"[""kritiker""]",,,1
1218,729,40,"[""forfatter""]",,,1
1219,729,9,"[""kritiker""]",,,1
1220,730,40,"[""forfatter""]",,,1
1221,730,116,"[""kritiker""]",,,1
1222,731,40,"[""forfatter""]",,,1
1223,731,271,"[""kritiker""]",,,1
1224,732,40,"[""forfatter""]",,,1
1225,732,272,"[""kritiker""]",,,1
1226,733,40,"[""forfatter""]",,,1
1227,733,273,"[""kritiker""]",,,1
1228,734,40,"[""forfatter""]",,,1
1229,734,9,"[""kritiker""]",,,1
1230,735,40,"[""forfatter""]",,,1
1231,735,100,"[""kritiker""]",,,1
1232,736,40,"[""forfatter""]",,,1
1233,736,274,"[""kritiker""]",,,1
1234,737,40,"[""forfatter""]",,,1
1235,737,9,"[""kritiker""]",,,1
1236,738,40,"[""forfatter""]",,,1
1237,738,9,"[""kritiker""]",,,1
1238,739,40,"[""forfatter""]",,,1
1239,739,20,"[""kritiker""]",,,1
1240,740,40,"[""forfatter""]",,,1
1241,740,9,"[""kritiker""]",,,1
1242,741,40,"[""forfatter""]",,,1
1243,741,9,"[""kritiker""]",,,1
1244,742,40,"[""forfatter""]",,,1
1245,742,9,"[""kritiker""]",,,1
1246,743,40,"[""forfatter""]",,,1
1247,743,9,"[""kritiker""]",,,1
1248,744,40,"[""forfatter""]",,,1
1249,744,9,"[""kritiker""]",,,1
1250,745,40,"[""forfatter""]",,,1
1251,745,9,"[""kritiker""]",,,1
1252,746,40,"[""forfatter""]",,,1
1253,746,9,"[""kritiker""]",,,1
1254,747,40,"[""forfatter""]",,,1
1255,747,275,"[""kritiker""]",,,1
1256,748,40,"[""forfatter""]",,,1
1257,748,276,"[""kritiker""]",,,1
1258,749,40,"[""forfatter""]",,,1
1259,749,40,"[""kritiker""]",,,1
1260,750,40,"[""forfatter""]",,,1
1261,750,37,"[""kritiker""]",,,1
1262,751,40,"[""forfatter""]",,,1
1263,751,9,"[""kritiker""]",,,1
1264,752,40,"[""forfatter""]",,,1
1265,752,9,"[""kritiker""]",,,1
1266,753,40,"[""forfatter""]",,,1
1267,753,9,"[""kritiker""]",,,1
1268,754,40,"[""forfatter""]",,,1
1269,754,9,"[""kritiker""]",,,1
1270,798,277,"[""forfatter""]",,,1
1271,798,9,"[""kritiker""]",,,1
1272,755,40,"[""forfatter""]",,,1
1273,755,9,"[""kritiker""]",,,1
1274,756,40,"[""forfatter""]",,,1
1275,757,40,"[""forfatter""]",,,1
1276,757,9,"[""kritiker""]",,,1
1277,758,40,"[""forfatter""]",,,1
1278,758,9,"[""kritiker""]",,,1
1279,759,25,"[""forfatter""]",,,1
1280,759,40,"[""kritiker""]",,,1
1281,760,40,"[""forfatter""]",,,1
1282,760,9,"[""kritiker""]",,,1
1283,761,40,"[""forfatter""]",,,1
1284,762,40,"[""forfatter""]",,,1
1285,762,9,"[""kritiker""]",,,1
1286,763,40,"[""forfatter""]",,,1
1287,764,40,"[""forfatter""]",,,1
1288,764,9,"[""kritiker""]",,,1
1289,765,40,"[""forfatter""]",,,1
1290,765,9,"[""kritiker""]",,,1
1291,766,40,"[""forfatter""]",,,1
1292,766,9,"[""kritiker""]",,,1
1293,767,40,"[""forfatter""]",,,1
1294,767,9,"[""kritiker""]",,,1
1295,768,40,"[""forfatter""]",,,1
1296,768,9,"[""kritiker""]",,,1
1297,769,40,"[""forfatter""]",,,1
1298,769,40,"[""kritiker""]",,,1
1299,770,40,"[""forfatter""]",,,1
1300,770,9,"[""kritiker""]",,,1
1301,771,40,"[""kritiker""]",,,1
1302,772,40,"[""kritiker""]",,,1
1303,773,7,"[""forfatter""]",,,1
1304,773,40,"[""kritiker""]",,,1
1305,774,278,"[""forfatter""]",,,1
1306,774,9,"[""kritiker""]",,,1
1307,775,278,"[""forfatter""]",,,1
1308,775,9,"[""kritiker""]",,,1
1309,776,278,"[""kritiker""]",,,1
1310,777,279,"[""kritiker""]",,,1
1311,778,7,"[""forfatter""]",,,1
1312,778,279,"[""kritiker""]",,,1
1313,779,277,"[""forfatter""]",,,1
1314,779,9,"[""kritiker""]",,,1
1315,780,277,"[""forfatter""]",,,1
1316,780,9,"[""kritiker""]",,,1
1317,781,277,"[""forfatter""]",,,1
1318,781,9,"[""kritiker""]",,,1
1319,782,277,"[""forfatter""]",,,1
1320,782,20,"[""kritiker""]",,,1
1321,783,277,"[""forfatter""]",,,1
1322,783,9,"[""kritiker""]",,,1
1323,784,277,"[""forfatter""]",,,1
1324,784,280,"[""kritiker""]",,,1
1325,785,277,"[""forfatter""]",,,1
1326,785,39,"[""kritiker""]",,,1
1327,786,277,"[""forfatter""]",,,1
1328,786,281,"[""kritiker""]",,,1
1329,787,277,"[""forfatter""]",,,1
1330,787,282,"[""kritiker""]",,,1
1331,788,277,"[""forfatter""]",,,1
1332,788,283,"[""kritiker""]",,,1
1333,789,277,"[""forfatter""]",,,1
1334,789,149,"[""kritiker""]",,,1
1335,790,277,"[""forfatter""]",,,1
1336,790,284,"[""kritiker""]",,,1
1337,791,277,"[""forfatter""]",,,1
1338,791,285,"[""kritiker""]",,,1
1339,792,277,"[""forfatter""]",,,1
1340,792,9,"[""kritiker""]",,,1
1341,793,277,"[""forfatter""]",,,1
1342,793,9,"[""kritiker""]",,,1
1343,794,277,"[""forfatter""]",,,1
1344,794,9,"[""kritiker""]",,,1
1345,795,277,"[""forfatter""]",,,1
1346,795,9,"[""kritiker""]",,,1
1347,796,277,"[""forfatter""]",,,1
1348,796,7,"[""kritiker""]",,,1
1349,797,277,"[""forfatter""]",,,1
1350,797,9,"[""kritiker""]",,,1
1351,799,277,"[""forfatter""]",,,1
1352,799,9,"[""kritiker""]",,,1
1353,800,277,"[""forfatter""]",,,1
1354,800,9,"[""kritiker""]",,,1
1355,801,277,"[""forfatter""]",,,1
1356,801,9,"[""kritiker""]",,,1
1357,802,277,"[""forfatter""]",,,1
1358,802,277,"[""kritiker""]",,,1
1359,803,286,"[""kritiker""]",,,1
1360,804,287,"[""forfatter""]",,,1
1361,804,288,"[""kritiker""]",,,1
1362,805,289,"[""forfatter""]",,,1
1363,806,290,"[""forfatter""]",,,1
1364,807,40,"[""forfatter""]",,,1
